ReviewID,ReviewText,Sentiments
6063580,"stay one night late October enjoy experience.On side staff friendly . public area certain charm old build old city allowance make . conveniently locate small expensive garage.On downside hotel room tatty , clean old rickety furniture . bathroom disgrace . room like two friend occupy place desperately need refit justify description 's website price charges.It noisy hotel ever stay . Traffic noise 2am 7am , door slam , room hear every toilet flush every room hotel , voice seem carry grind floor 4th . ( ) absolute clarity.We stay recommend others .",-1
5716952,"stay one night head villa Umbria friend 's wed hotel pretty disappoint . big problem remember horrible mold shower head . n't expect anything fancy hotel assume would little clean decent was.On upside , location nice . nice along river easy walk Leaning Tower , etc .. also nice terrace roof . breakfast passable.I definitely would n't stay hotel .",-1
171681541,"make reservation royal victoria hotel order get charm room nice place adviced guide.We desappointed first room ( awful bathroom , floor furniture ) ask changing.Unfortunately , dispointed 1st day , bathroom order room ! ! Breakfast make industrial product ! hotel deserve pay 80 eur night ( 20eur park , 5eur breakfast per person ) Definitly , wont advice hotel .",-1
143312174,"book hotel read positive review think give go . hotel locate river close almost everything really easy find . enter really impress decor . could sense use great hotel . reception area beautiful full antique . give room 308 positive aspect forget once.The room small , furniture tire , old fashion ugly . wall never clean . could see shoe print sort mark . bed dust fluff least couple year could barely see dirty window . bad bed . probably uncomfortable bed ever sleep . wake next day pain neck back . dreadful . Yes see hotel use great grand end day spend night room experience terrible 'm sorry give good review .",-1
143100731,Unfortunately stay hotel noisy Friday night manage get little sleep get 4am early flight ! Hotel nice full character room disappoint unfortunately clean ... pull bed find socket charge phone seem bed pull time ! go back !,-1
110379019,"pay 100 euro able sleep due noise downright unpleasant . Apparently city problem disgruntle youth 1 3AM drum bang loud unable sleep . hotel charm , definitely worth rent bike , would recommend hotel anyone hop get quiet night rest .",-1
483120029,"good night 's sleep important thing hotel provide . hotel provide big way . give hotel zero star due poor night service outside noise . bad hotel stay near marina Faro , Portugal . many review mention student unemployed drink howl outside hotel night long yet nothing do . stay 4th floor night noise unbearable sleep bath tub 4am . night manager would n't answer phone want downstairs word asleep shrug say full . acceptable .",-1
86813677,"Old unmodernised hotel one star quality . bathroom dirty semi brooken , furniture wear . daylight many room face wall 1-2 meter away build . place locate next party central Pisa noise come small tile cover room continue untill 4 weeknight weekend . staff angry ask get room daylight - tell real photo online show actual state place . book ahead could get money back leave .",-1
47911323,"stay hotel one night head Florence say first impression good . lobby , reception area hall way nice , spacious well decorate room stay ( room 308 ) quite simply bad hotel room ever stay . get 3 hour sleep noise outside room n't issue overprice hotel . furniture look like update 20 odd year , 12 inch TV work properly ( four channel reception ) , hot water take age come , shower curtain fit purpose , window shutter close ( might help keep noise ) , floor tile fall piece wall desperately need lick paint . plus side , breakfast good staff ok - ask move try accommodate could n't . , disappoint experience room even close 3 * standard . Honestly , bad hotel room ever stay , price , find much good hotel Pisa .",-1
5434397,"Maybe fine Victoria stay 1842 property decline since . room huge Spartan . ancient parquet hardwood floor come un stick sub floor piece separate ( yechy stuff piece floor ) , screen break , curtain window , furniture fall apart room hadnât clean properly since Albert pass . room museum-like literally echoed.The bathroom almost equal size do early Greyhound Bus Station . pipe exterior.There amenity , whatsoever - one greet , take bag show room .",-1
53833752,"Nice location , close town Pisa . noisy , especially rush hour morning , school , work Etc noise start 5.30am.Very basic hotel , could complete renovation , cold room , poor breakfast buffet.Do n't think 'd book , good money pay .",-1
15196093,"much fade splendour , main issue u car park , allow staff park car ( due small space say ) go get car next day car hit two place . produce claim form desk italian ( realise point common occurence ) fill assume okay . Unfortunatley still money receive almost 2 year late .",-1
262050804,arrive hotel turn small print Amoma book say room share bathroom . realise hotel still exist category.The hotel old neither well maintain clean.The frontdesk welcoming.The breakfast service hand smile friendly .,-1
505795824,"interior hotel old style retro charm ; bed reasonably comfortable clean , staff check friendly . However , leave rental car crowd garage 20 euro , along key park attendant could move car around , find morning acquire series obvious scratch match exactly damage concrete garage entrance . mention manager , say trust park attendant ( say nothing happen , though car move ! ) fully ; also say nonetheless send letter would allow take insurance company . Curiously , also find screwdriver passenger 's seat ; perhaps intend replace panel ? case , fail respond letter subsequently send twice . scratch repair cost 595 euro ( charge rental car company ) . hate leave negative review , dishonesty even single staff member ruin hotel competent considerate staff member . Get together !",-1
228734110,"arrive conference 4 day pre-paid book . Unfortunately turn hotel double book room . hour stressful wait put another hotel side town quite seedy area one night promise accommodation . drag bag back royal victoria find room rest stay . n't , move yet another & quot ; equivalent & quot ; hotel turn bad hotel ever stay ( see review ) . whole experience leave terrible memory Pisa - city never return .",-1
619660358,"Dirty , smelly , terrible . Toilets especially bad , tile miss shower cubicle tiny bathroom . Hole grind smelt urine . Air .con n't work , Wi-Fi n't work . Would complain stay hr early morning flight . Would stay . nice feature build would need major renovation update especially bathroom .",-1
583972665,"Regret although good location hotel dirty , appal bathroom shower screen stick water lukewarm - dangerous wire hang wall next bed - recommend .",-1
140215516,"hotel amaze location , Pisa city center , river view . 've One night , seem hotel vacant room whole city ... spend huge amount money ( mean 200per night ) : -no luggage service-a garage service . drive car garage , n't license drive customer car . 20â¬ more-no AC free wifi-no bar mini bar , bottle water go downstairs , reception.So , cheap hotel , matter lame service . spend 220 â¬ , think service part check.Good thing hotel marvellou build , tho need restore .",-1
4896073,"Stayed read mix bag review website.Did n't expect modern high tech expect lot charm . n't really live expectation.Room basic say least , bathroom OK , small shower.Room overlook river 's busy road really much view.Paid Â£85 room suppose one best rooms.Would n't recommend feel price get.Plus point hotel easy walk distance lean Tower & ; Duomo & ; receptionist helpful train time Siena.Stayed Palazzo Ravizza Siena . hotel bag charm , beautiful room & ; bathroom & ; cost le money would go instead .",-1
51545447,"first room give smell bad ask move , sure smell , like moth ball go bad . second room smelly , night get incredibly cold noisy . lucky get 3 hour consecutive sleep . end 2 pair sock , pyjama , caridgan 2 blanket . noise seem come alleyway . bed really , uncomfortable . seem really old sag badly . low back problem next day pain . Breakfast good thing hotel , good range buffet breakfast . centrally locate train station Duomo . room basic . Really bad 1970 's forminca furniture , old tile floor look like need good scrub tiny showerroom , flood use shower put towel stop overspilling bedroom . think overprice get town like Pisa , comparison pay Venice Florence .",-1
24626040,"stay many hotel hostel plenty experience fanntastic fantastic . would say hotel fantastic charm outlook actual room stay much desire . price hotel disappoint . hotel charge experience grand old hotel bygone day , location , face Arno river . wide staircase , lovely tile/marble inlay floor , large arch window huge common room antique add grand feel . However , lovely view room wall build next door 5 ft away , mouldy stain sink permeate smell ( couldnt figure exactly ) , felt stay basic hostel rather 3 star hotel . near toilet corridor shower floor u share room . Positives : Bed clean sheet room sattalite TV English speak channel . German style breakfast meat cheese , bread , fruit , juice coffee drink order . friendly staff nice roof terrace . Negatives : Beds firm room smell . unbelievalby hot air condition . one antique wardrobe , furniture room plain old date give depress feel , retro feel . price pay expect qutie bite get . receptionist constantly mobile phone keep u wait number occasion chat away mate phone . Nice entrance hall disappoint room . : (",-1
20867712,"book hotal tourist office Cortona . good write travel guide use . book , accord hotel & quot ; modern room bathroom . & quot ; room fouth floor serious need modernisation . bathroom tile miss floor large damp patch ceiling . hotel internet access guest know near internet cafe . return England next day want confirm flight . receptionist say unable help u . general felt hotel run , uncared atmosphere portray guide book . disappoint .",-1
163107303,"hotel remind u youth hostel worth $ 40 per night versus $ 140 per night pay . reservation stay two night , leave one leave early possible . first check , lock door fell insert skeleton key door . step room one floor tile loose come floor . chair room break piece . window leak rain . one place feel like need sleep top bed cover clothe . Yuck !",-1
123223509,"'s doubt hotel lot character history - imagine grand place stay - charm end antique display corridor . hotel really need lot time attention pay rooms.While room stay good size , pretty spartan - bed , wardrobe bedside table . bed hard uncomfortable bathroom basic . remind room convent something . n't expect 5-star luxury , say 3-stars probably push boundary somewhat , 's like backpacker 's hostel.Perhaps spoil fantastic hotel stay Italian trip , stay really disappoint end holiday . could n't wait leave .",-1
121875640,"travel always stay historic hotel fir warmth history . never stay hotel good review bad . neglect structure , repair stucco damage , care paint , tile mi match nonexistent , chandelier show year dirt , drape miss , linen thin need update previous review correct bed bug hotel . Even lobby furniture . staff pleasant hotel invest upkeep . breakfast good orange juice juice , powder orange drink , 's certain sign direguard quality , well evidence moment one walk disreguard maintenance restoration . one time must fantastic hotel . see drape would hang & ; care beautiful . , 'd push give 2 star . ownership put considerable investment fix clean .",-1
123706869,"stay hotel Xmas . historical character sure time really run put . discover follow day arrival , also hids unpleasand surprise - bed bug ! wake notice pillow cover dark spot ( blood mark ) find creep bed bug matress . experience , bed-bugs bite appear 10-14 hour sting take place . way reception able complain live insect walk matress ( ridiculous 15 % discount price offer ! ! ! ) actual bite visible follow even . count 300 require emergency aid allergic reaction . recontacted hotel ready reimburse cost stay , despite health moral dammages bear .",-1
400365470,"last night tour around Italy , decide would nice go style , pre-booked junior suite . arrival hot Friday afternoon , give direction hotel 's park yard . interest challenge dive narrow street , avoid people sit table drink eat . enter hotel first thing strike , fade elegance , place . junior suite , room 202 , even bad . describe seat area , yes , wear couch chair , mini bar , yes , floor empty , air condition ..... er fan ! amuse , make matter bad , bathroom far standard . plastic shower curtain round bath ? ? ? top , toilet would n't flush everything away , know mean . could go ... crack ceiling , crack wall . obvious 's day , beautiful hotel , day far behind . brood approach duty manager offer second fan room . stage total humour failure .... ca n't think . & quot ; discussion & quot ; , manage find u another room , 307 . say much good . tastefully decorate although still 1970s bathroom , best , air con unit window . lovely cool . decide shower , ugh , change , go final dinner . point air con stop work . well regain sense humour . way dinner , hand room key ask manager please sort air con . short ten minute walk take u tower find nice rather touristy restaurant final meal . return hotel , wife correct ascertain air con would work . spend night lay bed cover damp towel cool fan closely relate Concord , blow hot air u . Needless say , n't get much sleep early breakfast 7.15am . Grand Piano corner , yet cafeteria wooden chair red plastic seat . shall say nothing breakfast except totally keep experience place . negotiate & quot ; small & quot ; reduction bill , leave disappoint . realise long review , sometimes sentence n't convey whole picture . stay hotel various standard travel , without doubt , bad bear mind , purport . NEVER EVER .",-1
608028063,room bathroom old fashion charm way . Breakfast also good . air condition charge point anywhere room . thing place go location .,-1
29314227,"stay hotel 1 night book hotel n't honour reservation . disappoint . room damp paint flake wall , bath crack bare mouldy patch , bed uncomfortable ( still back ache ) noise keep u awake night . Breakfast decidedly average . positive side , staff friendly helpful n't help sleep . want clean quiet room stay somewhere else .",-1
29520051,"return lovely weekend Pisa - perfect weather , great food , successful family mini-break .... negative niggle feel disappointment hotel . 'd book strength positive TripAdvisor review hindsight wish n't foolishly ignore negative one ! plus side , staff friendly enough , location good term walk distance sight away touristy area , bed comfy ( like firm ) , roof terrace sweet really like shabby chic charm interior ( n't mind date basic bathroom - part feel ) . unfortunately totally agree previous reviewer two IMPORTANT point : breakfast actually rubbish , opinion - genuinely flabbergast previous reviewer rat good/excellent ! bread roll stale , cheese plastic pre-sliced variety , offer cheap cake biscuit individually package plastic - cardinal sin book - 'juice ' actually high-sugar orange squash : yuk . n't expect freshly squeeze OJ morning , even pure juice concentrate exactly expensive hard find . enjoyable bite croissant ( though would prefer without sugary coat ) coffee . Secondly - aargh , nocturnal noise ! ! ! nothing people fun even , caterwaul past window 4am start grate little . Added overwhelm noise traffic rush past , frequent emergency siren , loud music Cafe Bazeel corner , DJ shout head , smash bottle , etc . etc . kid n't seem affect husband toss turn till 5am Saturday night least 2am Sunday - great way set relax stroll follow day ( 7am wake-up call two boisterous child ) . room ( Junior Suite , extra bed cot )  102 , maybe fact first floor make bad , sound-proofing double glaze ill-fitting balcony door window may well wide open . Would probably visit , reason absolutely would definitely specify room face opposite direction ( + honest 'river view ' ) . Also , definitely WAY overprice . However , Pisa lovely city low-key , relax atmosphere great maze back street explore - would really recommend family weekend break . ( Oh , hop bus Marina di Pisa hour definitely worth small kid sun shin ! )",-1
4395739,"Booked hotel search high low half decent look hotel Pisa , check comment TripAdvisor first ! work hotel go basic terrible shock ! communal area corridor keep pleasant indeed show picture hotel . picture fail show exactly basic hotel really come room ! close get describe room Butlins holiday camp , old wooden bed , old soft mattress , old furniture , even switch bedside table ancient.It felt like prison cell room . could stay one night.On positive note location excellent sight Pisa easy get station airport bus . summary expensive hotel stay get , like idea stay 50 year old room remain unchanged hotel .",-1
6182263,"Disgusting , dirty smelly . Walked , saw room swiftly leave find another hotel stay night even though pay one . Couldnt face stay night . corridor debris litter floor , lift smelt . appreciate old build doesnt mean dirty .",-1
3332094,"'s cheap , 's interest . hotel characterful visit comfortable stay . bed wer really saggy creaky . window rattly draughty . noisy . bathroom really old - last refit circa 1950 nice . public space intersting , old print , photo antique furniture - staff helpful friendly . breakfast acceptable .",-1
136117619,"hotel disappointment u . like historical hotel , historical mean & quot ; time move , hotel n't & quot ; , n't work . see two room . Nr 205 depress , two single bed , old , dark , narrow , fragile bathroom ; nice river view though . Nr 303 ( double bed ) light , big , view , fragile ( case dirty ) bathroom . Shower keep overflow , partly last guest hair n't clean away , partly unsufficient drain capacity . pay 100 euro night find gross room , even though nice location . Location sole benefit hotel could see . Breakfast adequate nothing fresh . would recommend hotel .",-1
659183389,"make July book middle February directly via hotel 's website book system somehow book make February date book July . hugely experience online book sharp eye detail idea happen , 'm even sure mistake rather glitch system . realise horror month late make mistake , write email ask hotel show understand allow move book correct date . reply unfortunate , basically 'computer say ' . book non-refundable , 's hard earn cash go smoke . write plead bite understand , offer pay difference price July rate ( â¬30 , fair enough ) sure actually want stay place result initial response , get similarly curt response say . reward . obviously mistake , 's would lose business one room February book day . Keep away , heartless n't care le prospective customer .",-1
3309139,"ask quite room , get one . public area hotel 's location good , room see good day . large room back hotel , third floor . get hear every movement guest u make , well everything go hall outside . Therefore , get much sleep . room clean , paint peel wall bathroom look like 50 year old . terrace bar nice breakfast good selection fresh fruit , yogurt bread . price , hotel worth . bad nice reasonable hotel Pisa , since nice base area tour group leave morning , nice feel . stay , risk .",-1
483447610,"reception area smelt cigarettes.We get put room 102 behind reception desk . room horrible strong chemical smell would go away leave clothe luggage smell . smelt like hospital ( Iodofrm chlorophenols ) . l genuinely worry health stroke le two year ago . 's inhumane expect someone sleep . get ASAP.The badly fit door mean could hear everything reception . Therefore privacy , disturbance midnight 07.30 hr . Annoyingly 's plenty room put extra door ( create lobby ) solve problem.Very poor effort .",-1
22471150,"Location OK hotel disappoint . get room street level extremely noisy noise street room locate right behind reception desk ( pleasant somebody check 5am loudly way ! ) . pleasantly surprise first enter room window open . think clean lady purpose bring fresh air room weather nice . , soon close window , understand real purpose : hide stinky smell float around ! Furthermore , night manager really unfriendly last , charge u 3 breakfast 2-years old daughter eat anything ! nutshell : sure far good cheap place Pisa !",-1
21853500,"disappoint Novecento give review many Internet site . accept room street level breakfast area noisy echo wake 6 . decent room garden . get 5 hour sleep street noise 1 clatter breakfast set 6 . Upon arrival , greet unfriendly night manager , elderly man speak Italian make effort provide service except room key . & quot ; Full Occupancy & quot ; sign remain reception desk way management choose guest room give . Guests reservation leverage whatsoever change room question accommodation . Room 104 street breakfast room quite awful price garden room , 130 euro , complete robbery . charm , little service LOTS noice inflate price hotel , despite many uneven review .",-1
622480701,"wife stay numerous time delightful , small hotel heart Pisa , walk distance central train station Duomo Leaning Tower Pisa . room beautifully decorate , breakfast delicious , serve charm , bright room open private garden . recommend wonderful hotel highly enough . love .",-1
20091006,"nightmare state 24 hour concierge instead dont let enter midnight leave 0800.my cousin early flight catch ask could leave 6 say throw outtelling go elsewhere.i book 2 oeple make pay 2 even though cousin throw out.my room courtyard .they lock door courtyard could leave , health hazard fire break would died.very rude customer service.ah also write room dnt take credit cards.this 3 star like -3 star.they ought ashamed.avoid cost ! ! ! ! ! ! ! ! ! ! ! ! ! !",-1
43278818,"location good , Leaning Tower nearby restaurant far away , place Lilliputian . show room disinterested member staff star disbelief layout . first think 'where 's bathroom ? ' . second think 'what 's curve Tardis Door like structure corner ? ' 's right , guess . bathroom ! swing reveal tiny toilet shower . shortish arm could wash hair shower elbow lean comfortably shower walls.Thank goodness stay one night . breakfast average serve uninterested member staff.To fair expensive would recommend hotel n't know high list Pisa hotel .",-1
162551946,"spend two night hotel two room garden ( 106 107 ) . smell horrible although leave two window wide open day night . back home realise lugguge clothe impregnate horrible smell ( something like chemical toilet ) . staff pleasant never ask thing go chambermaid immediately say strange smell , say room clean would go away . One morning nice receptionist ( young lady ) . Breakfast ok location nice n't stay , except terrible cold ca n't smell anything !",-1
238363282,"may think reservation book month advance Hotels.com , Hotel Novecento may cancel book last minute get good price room . n't think Hotels.com anything help . receive email Hotel.com 3 day plan stay reservation Hotel Novecento confirm need reconfirm hotel . day arrive , Hotel Novecento inform u cancel reservation fail reconfirm . protest , ultimately threaten camp lobby n't resolve situation , shunt u Hotel Amalfitana across street . Amalfitana adequate 2 star , 3 star , hotel charge u rate contract Hotels.com pay Hotel Novecento - thus , rate substantially high usual fee . hotel area book night festival nearby Lucca , grateful roof bed . receptionist Hotel Amalfitana tell u Novecento often send business way . sweet system hotel : Novecento us discount book ensure room rent overbooked , shunt neighbor get premium rate room .",-1
243344370,"specifically book & quot ; garden room & quot ; avoid street noise , arrive hotel ( even ) give room face street . Upon point fact book & quot ; garden room & quot ; , tell hotel fully book someone give room another party & quot ; mistake & quot ; . Later talk another guest chance also book & quot ; garden room & quot ; give room face street first . least get early enough day still secure & quot ; garden room & quot ; end.It would seem hotel try put many people possible room face street , regardless book , consistent review 508erbam .",-1
29313488,"Booked hotel direct base excellent review Trip Advisor . say whether correct arrive 5pm tell u hotel full obligation honour $ NN . NN , JJ RB JJ . VBD PRP NN DT NN RB JJ JJS NN NN . NNP RB VBP RB VB NN POS JJ NN NN NN NNS VBP IN PRP .",-1
327662216,"dont get hotel positive review ? Personally find hotel owner somewhat wierd/uncomfortable . room clean basic overall hotel full car boot/flea market like decor , could call characterful fussy & ; furnished.There interest eclectric paintings.We 2 mature woman personally find owner behaviour inappropriate constant touch etc perhaps cultural difference ? . breakfast even bad insist eat prepare force remain room throughout somewhat uncomfortable . put number skin bite receive thro night mosy midge due uncommonly warm Autumnal weather ... ? .I glad one night !",-1
619194872,"Made book via booking.com 1 night , description say check-in 9pm . Normally always someone check , apparently place . try call prior confirm reservation booking.com , one pick . go confirm non-refundable rate raise request late check-in book . Booking try reach without much success ( Italian ! ) confirm would check 9pm book refund although call & lt ; 30min make book . Overall , greatly disappoint - book property 're arrive late 9pm !",-1
297252701,"Wet towel , breakfast leave day , someone ring door bell night nobody let , hot ! Would recommend hotel . breakfast really visible morning u . Warm milk leave night cereal everywhere .",-1
317339073,"Location near Tower Pisa attraction , room date u wake think 're bite . easy get around foot 30 minute train station foot !",-1
115773742,"horrible room , horrible location , horrible service.the room tiny .. book double two single bed .. upside bathroom clean .. staff friendly : (",-1
162316832,"owner gate 52 B & ; B didnt inform u book check till midnight . email Rocco owner , check late around 10 pm . road work drive pisa , slow u , arrive midnight . difficult find B & ; B , proper sign , B & ; B 52 appartment block flat , owner live premise . ring rocco stand outside wait age , answer . charge u Show , show . texted , still come text back YES . could least answer mobile phone tell u regulation , leave u wait middle nowhere age feel cold , Â gentleman another B & ; B notice u Â provide accommodation family , pay again.Do n't recommend place go check late ! ! ! !",-1
429759876,"early flight decide book room walk airport rather get expensive taxi Lucca . lovely welcome girl reception . hill , show room third floor , heavy luggage help available . linen clean room bare bedside lamp work . One share bathroom toilet seat , noisy ( next bathroom ) , small towel provide , door bang continuously suggest spring . functional close airport n't expect good night rest .",-1
136226557,"choose hotel good location , near airport . Unfortunately , bad choice . owner take u airport , lot people part go leg . Rain fall heavily 's hard get hotel . Breakfast poor . make tea even , 's breakfast . quiet . Tragedy !",-1
74821005,"stay 4 nichts July . May use 3Stars italian hotel hotel priceworth . park , room clean well , breakfast poor Nutella long fresh.My husband take capuccino suppose drink service staff come & quot ; ask & quot ; gests leave din room.But hotel could bad impression Toscana - beutiful region Italy .",-1
72764704,"stay hotel one day.we ask famely room 5 - babies.the room big enough 5 crowded.we get room 3rd floor elivator didnt work ( 5 big suitcase ) air-condition noisy like truck ( remember - 38 degree july .. ) , need close use fan get reception.we please early check-out first thing morning .",-1
72614627,"Booked triple room family four , expect get fold bed , book confirm online , arrival get double bed one fold bed , even though 4 pillow blanket , one u sleep floor ... Half hour talk hotel night staff - fruitless , one request fulfil , change room , extra bed , nothing .. room ... carpet terribly dirty - couple step barefoot - foot black , toilet seat break , fridge work , safe work , late get fix though - battery dead .. one nice mark friendly receptionist couple day , change fridge , fix safe friendly indeed.Breakfast 7 day , believe ` time , boooooring ... Breakfast lady show face rooling eye every request - thank , no.7 night - long place . Thanks God , make sight see , beach Tirrenia woderful time outside hotel ..",-1
71528222,"3 Stars joke . would n't pay $ 20 stay . Upon check , front desk clerk unfriendly . open-minded go room walk room like walk sauna . steamy room outside July . specifically read review check air condition make reservation . inform front desk say would check . improvement , follow-up offer switch room . think cool shower would help cool . However , shower drain work . water rapidly climb ankle overflow bathroom floor . inform front desk avail . hot , unable sleep night . would rather sleep car . ask credit , meet & quot ; no . & quot ; indicate want pay poor room , tell clerk would call police . pay AmEx follow dispute charge .",-1
14403893,"dull hotel , breakfast basic fruit toast egg ( advertise full breakfast ) bar never open beer wine.reception helpful . n't understand get 3 star would give 1",-1
14204459,"Hotel staff dress jean tracksuits . Staff allow smoke outside front door hotel top step . Breakfast poor quality little variety , frest fruit carbonate fruit juice machine totally unacceptable . appearance breakfast room dark , old fashion unwelcoming , laundry wasdelivered room whilst din . Bedrooms dark cramp move first night plug stick basin . Heating suppose come 6pm , however , never ask put room cold . gin bar white wine available buy 'finished'.I could never recommend hotel anyone like Faulty Towers , come Florence stay star hotel difference night day . verd disatisfied customer",-1
10241603,"disappoint . read review trip advisor , think would moderate clean alternative one night Pisa . find entire property tire comfortable . Lights corridor , friendly staff , clean , ceiling & quot ; construct & quot ; mildew bath . last stop week tour Italy night three location far bad . want go home wash everything .",-1
278072766,"Stayed one night trip Florence - half book place base 's location however soon realise Pisa easy navigate hotel near airport station . arrive find room pretty outdated - unbearable however drop bag head lunch . return find shower door fall - could n't actually get cubicle without come , shower powerful hot however attach wall unable move head need . whole bathroom smelt like public toilet , smell get bad 'd flush time get bed could smell bed . comforter bed hole bed two single push together , comfy ! wifi good thing - fast , fast could stream video however would want stay grotty place ? option stay sleep want nice trip Pisa ( great food sight ) stay elsewhere !",-1
238643312,"real loser . neighborhood sketchy , way . Front desk attendant rude helpful . room sparse one lamp barely illuminate . bathroom cramp noisy fan stay long turn . Pick another hotel ! !",-1
235463743,last second change travel plan cause u find place Pisa short notice . certain site say Verdi usually price much grab . Shame check first.From sullen front desk staff rock hard mattress shower Olive Oyl would comfortable measly offer allege 'breakfast ' UNFLUSHED toilet greet u ... title say .,-1
8205279,wife stay 2 night . hot weather air condition work properly . TV break loo holder hang wall . staff friendly especially 1 chap find surly . However departure day go breakfast go 7 ( breakfast 7 ) find coffee machine break absence bread roll . ask tell baker deliver would go without . Although true location right sorry say service level come 3 star . Sorry Hotel Verdi think could try little hard .,-1
16463487,"husband come back holiday Cinque Terre spend one night Hotel Verdi . attractive hotel Centro Storico within walk distance main sight . build atmospheric , restore Convent right next church . lobby breakfast pleasant tastefully restore , whereas corridor room date shabby . disappoint receptionist duty even . surly , practically rude type , hardly answer greet . briskly ask u passport , husband take hand luggage , raise voice rudely repeat 'passaporti ' . throw u room key dismiss u . never greet coldly hotel b & ; b , speak fluent Italian , problem lack understand . room anything like room show website . small shabby clean bed comfortable . bathroom joke ! tiny one squeeze ! shower cubicle open 12inches ! thin , squeeze sideways ! Breakfast meagre ... certainly 'Buffet breakfast ' quote one attendence . positive note , hotel excellent location quiet .",-1
291489082,"Stayed couple day , room clean except dead pidgeon full bird escrements outside room 's window . Air condition available noisy really work . Breakfast minimum , automatic machine break time make undrinkable coffe , also overall quality food quite poor . Personel nice helpful .",-1
142722965,"place run , dirty worth money . n't go ! stay many budget hotel around hotel , case get pay . place would expect lot base price.What dissapointment . 's obvious benefit tourist vist Pisa .",-1
31821937,"stay 3 night May mix opinion hotel . plus side , arrive Pisa airport clear custom matter second jump straight cab take barely 5 min . reach hotel . cost â¬8.Unfortunately hotel would let u check 1pm dump case wait.When give room , extremely disappoint . book triple room pay significantly extra essentially standard double fold-up bed corner , extremely squash - like photo spacious room either hotel website leaflet hotel reception.Worse , first floor overlook lightwell . , dark - need light room even middle day . Strangely ceiling light , one bedside lamp free-standing light next wardrobe ( whose $ NN MD VB NN NN NN VB VBG JJ ) NN VBP VBP NNP VBP JJ NNS NN NN NNS VBG JJ NN JJ MD VB RB NN NNS . JJ , JJ NN VBD NN NNP ( NN RB ) VBG JJR NN CD NN RB JJ NN NN CD NN NN . VBD CD NN NNS VBP : NN NN RB NN JJ NN RB NNP , NNP VBP VBD CD NNS . RB JJ . NNP JJ NN . NNP JJ , NN NN JJ VB JJ NN . NNP CD VBZ JJ NNS NN CD .",-1
362879490,"fact : -a really old place overall ! room common area visible damage walls/ceiling , shower slide door fell hand try slide , hairdryer break , light room poor.-internet partly working-breakfast : low quality coffee , alternatives-the clean lady knock enter room inside-could hear many sound neighbour roomsThe location might central , fact cancel benefit.This place renovate immediately !",-1
362370682,Almost nothing work properly obvious hotel need renovate . Breakfast free many option coffee good . would recommend place anyone .,-1
139442700,book review base Trip Advisor rank . check hotel leave review two room similar issue . room run . carpet heavily stain dirty . give another room similar issue note . One washroom hair dry fix duct tape . bathroom break shower door . door kick early time door jamb repair . two room lamp shade heavily stained.We request room two bed . One bed normal bed rail . bed box spring directly floor . hotel maintain appear anyone try address issue . receive numerous mosquito bite lobby use computer add insult injury .,-1
46610592,book hotel use well know book site night return UK.Average room tire carpet sickly sweet smell cheap soap.Just OK breakfast . Machines juice coffee produce liquid never taste . curious chemical afrer taste . Undrinkable .,-1
133423220,wife & ; stay two day end June.As usual select hotel base Tripadvisor review one fell way short expectation .. experience really sure hotel many decent reviews.The hotel locate close within Pisa centre lean tower many restaurants.I think hotel offer good location Pisa small place walk round.The double room stay dark & ; small overlook unsightly residential apartment close . give privacy shutter almost close time room . light really poor room unclean . depress feel . breakfast poor serve stale bread machine drinks.On plus side people reception especially lady friendly & ; helpful happy leave .,-1
35450097,"family holiday Italy 12 day stay hotel last two day Pisa - use credit card trip pay hotel bill . since cancel card several item charge home someone try transfer Â£8,500 use card - please , please n't use card pay hotel explanation fraudulant charge credit card .",-1
135799204,"Good bite : find hotel quiet location near lot place eat . 10 minute walk tower 10 minute car airport . room decent size bathroom clean . also free air con t.v . Bad bite : room dark dingy . carpet filthy , discolour several stain . toilet seat chip size shower could fit slim person . wall inside bathroom damp paint peel . main light bedroom really dim side light work either . felt morbid . hotel lifeless . breakfast buffet offer limit definitely fresh : worth money pay it.Considering much pay hotel expect basic standard , 'm afraid even meet . beyond comprehension hotel even achieve rank 8 trip advisor list . One night definitely many .",-1
162707143,"place far modern possible . grind floor , dank , smell like old ashtray . hear everything next door . le money air bnb stay LOVELY house ... consider !",-1
593079920,"EVER STAY HOTEL . Iâve stay 100 hotel , far bad one . location really convenient , book , owner ( employee ) something else . rude disrespectful chase every time enter build check key , refuse guest even enter build . privacy even enter room without knocking/permission 1am verify & quot ; hide & quot ; guest ... hotel ! ! absurd ! also double charge second day stay refuse provide refund . unit really old . wifi doesnât work , A/C , window break , bug room . one share bath whole floor soap toiletry provide . Breakfast include provide . place rat 2 star hotel , bad hostel Iâve stay . eventually give pay another hotel avoid place . owner seem make rule go . DONT STAY EVEN PRICE LOOKS APPEALING - THERES GOOD REASON VACANCIES .",-1
145048339,"'s good location stopover 1 night , pick place close train station .. get single room share bathroom fan loud ( like loud drum ) explain front desk could move another room . man say could n't cause room book room 40euros upgrade double room . say break fan fault deserve good night 's sleep . feel offer upgrade free . Eventually say 'm welcome cancel room , ? ! Overall , unpleasant experience inflexible staff n't know keep guest happy",-1
